"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp3_CBeliefs"
"01/20/2025 20:19:52:437 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"21","100","3","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1051250597","77414239","26.472","10","0","3.75","5","0","10","0","200","600","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","36.91079956174508"
"22","0","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-288691529","-231256256","27.285","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","800","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","39.62166833680421","0","0","0"
"23","10","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1952149336","532041613","26.716","100","4.5","-7.5","5","0","10","-45","200","800","9.5","90.5","100","0","0","0","4.563009645149751","-7.5","-7.5","-7.5","80.39270712362695","0.8739807097004996","18.733312166672583","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","12.5","10","10","10","40.57076823859405","0","0","0"
"25","50","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1108952818","950061587","36.061","20","2.5","2.5","5","0","10","-5","200","800","47","53","31.5","21.5","25","22","2.8923785775520354","1.930291108915702","3.794329940689415","1.0752497416402156","25.76959430188751","24.88750731321033","49.342898384902185","0","100","0","0","100","0","0","0","100","0","0","58","32","10","24","0","42.857142857142854","39.53488372093023","40","40.909090909090914","39.641484214047836","41.31244989724521","38.38850072737853","40.86444842562718"
"26","70","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1416893655","-1211997438","34.056","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","800","72","28","0","3.5","5","91.5","3.2142857142857144","1.8932324540600967","3.7015181749769552","1.3012951336364804","9.227233610872114","49.8116627131434","40.96110367598453","0","100","0","0","100","0","0","0","0","100","0","15","4","1","183","3","70","71.42857142857143","70","72.6775956284153","0","43.72763299375237","42.857030611156084","40.12724392491949"
"27","90","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-155325081","1405015853","35.969","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","90","10","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5265887868328497","1.141920905557617","80.52140183700871","18.336677257433678","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","90","0","0","0","40.52262949276411"
"28","100","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","365058702","-1235120094","34.179","10","0","3.75","5","0","10","0","200","800","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","40.97626858659778"
"29","0","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1931450705","337405694","37.009","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","1000","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","42.748444868249024","0","0","0"
"24","30","4","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","736184587","2118762523","1203.98","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","800","20.5","79.5","88","4.5","7.5","0","3.6657727888776717","2.200159511821128","4.256376221010559","0.833333333333333","49.735131003327744","8.13530730707945","42.12956168959284","0","100","0","0","100","0","0","100","0","0","0","19","5","1","175","0","27.27272727272727","0","13.333333333333334","30","40.985597817632524","40.61952703234759","38.88033006089951","0"
"30","10","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","450807867","-268453020","37.729","100","4.5","-7.5","5","0","10","-45","200","1000","13.5","86.5","100","0","0","0","4.5079011270194265","-7.5","-7.5","-7.5","81.37003762075705","0.984197745961146","17.645764633281832","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","9","10","10","10","43.12939581217039","0","0","0"
"31","30","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1974940473","-205627958","39.6","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","1000","29","71","82.5","8","9.5","0","3.5838554168227224","2.3732278784704417","4.490844061272726","0.833333333333333","46.98948690151488","8.560985190136272","44.44952790834887","0","100","0","0","100","0","0","100","0","0","0","26","6","2","165","0","32.72727272727273","18.75","15.789473684210526","30","43.04047642229955","43.92034121837641","41.97019109033181","0"
"32","50","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1802553624","-669489108","39.998","20","2.5","2.5","5","0","10","-5","200","1000","43.5","56.5","25","28.5","22.5","24","3.015698890778692","2.0889447596955737","4.0774563204762195","1.2834151481532243","25.115742988880637","24.25278713128166","50.631469879837724","0","100","0","0","100","0","0","0","100","0","0","54","29","9","31","1","46","52.63157894736842","46.666666666666664","47.91666666666667","42.23640363773043","43.46558363555349","42.487662220594295","43.42622090939237"
"33","70","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-640159117","-1009922063","37.814","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1000","64","36","0","6","7","87","3.2142857142857144","2.127955341611156","3.6887414176790867","1.3059951616710395","9.655076581529439","48.69052985456787","41.654393563902715","0","100","0","0","100","0","0","0","0","100","0","20","8","1","173","3","70","83.33333333333334","78.57142857142857","75.28735632183908","0","41.05884330729919","42.82692573888112","43.39474218587888"
"34","90","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","611843198","516291121","38.678","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1000","89","11","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5096977532866187","0.986216489617432","80.82544044084088","18.188343069541702","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","86.5","0","0","0","43.597166363656584"
"35","100","5","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-690396965","1634262828","38.247","10","0","3.75","5","0","10","0","200","1000","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","43.629675010845396"
"36","0","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1404167329","-1022141036","46.778","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","1200","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","45.22506274091184","0","0","0"
"37","10","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1229207653","-1257205334","44.945","100","4.5","-7.5","5","0","10","-45","200","1200","11.5","88.5","100","0","0","0","4.578752642564474","-7.5","-7.5","-7.5","81.73554243270559","0.842494714871051","17.421962852423384","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","10.5","10","10","10","44.709282562554","0","0","0"
"38","30","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1080595816","677818112","46.788","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","1200","37.5","62.5","87.5","5.5","7","0","3.5070803222207156","2.612067060327777","4.3147373650851595","0.833333333333333","47.477888918475244","8.913656485097304","43.608454596427485","0","100","0","0","100","0","0","100","0","0","0","17","6","2","175","0","31.428571428571427","27.27272727272727","35.714285714285715","30","44.763471603842696","44.40450089787562","45.65243616847235","0"
"39","50","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1834310775","-1448634857","44.988","20","2.5","2.5","5","0","10","-5","200","1200","52","48","25.5","27.5","21","26","3.076125301788498","2.3082546204279994","3.709373390598511","1.0801490305758277","25.0050160717001","25.21010867450832","49.78487525379162","0","100","0","0","100","0","0","0","100","0","0","63","36","9","17","1","49.01960784313725","52.72727272727272","42.857142857142854","50","46.13469281374518","44.93467367109307","44.79961585582705","44.46906841481681"
"40","70","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1465466695","1040651812","47.925","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1200","68","32","1","6","6","87","3.482846862443954","1.4955613793789777","3.864043558252011","1.3812920836565938","9.219700946643957","48.18619571271051","42.594103340645546","0","100","0","0","100","0","0","0","0","100","0","22","4","1","174","3","100","75","75","75.86206896551724","45.90020626814819","44.73306120325192","44.3881934057669","45.11650394827799"
"42","100","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","172980011","-1432900529","48.808","10","0","3.75","5","0","10","0","200","1200","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","45.41833989075497"
"43","0","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1614713359","-1112860193","51.888","2147483648","5","-5.3687090825E8","5","0","10","-2147483648","200","1600","0","100","100","0","0","0","4.999999999999999","-5.3687090825E8","-5.3687090825E8","-5.3687090825E8","99.99999999999989","0","0","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","0","0","0","0","47.43626742362809","0","0","0"
"44","10","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1646799493","-823382063","51.529","100","4.5","-7.5","5","0","10","-45","200","1600","12.5","87.5","100","0","0","0","4.5440709118466325","-7.5","-7.5","-7.5","79.07747277937702","0.9118581763067347","20.010669044316284","0","100","0","0","100","0","100","0","0","0","0","1","1","1","200","0","11","10","10","10","47.18293849387548","0","0","0"
"45","30","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","703125160","-2065246254","49.656","33.333333333333336","3.5","0.833333333333333","5","0","10","-11.666666666666668","200","1600","28.5","71.5","90","7.5","2.5","0","3.651943739179715","2.5747027742427355","4.101951399689738","0.833333333333333","49.76670549771688","8.50559485006686","41.72769965221629","0","100","0","0","100","0","0","100","0","0","0","17","4","1","180","0","28.888888888888886","20","40","30","47.525467296865465","47.96959755453178","47.488682185188566","0"
"46","50","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1794086759","1868380961","50.088","20","2.5","2.5","5","0","10","-5","200","1600","56","44","21.5","25.5","24","29","3.086863269714842","2.1247978362341624","3.650319879636298","1.242733199333103","24.071545863462987","25.58031549852287","50.34813863801416","0","100","0","0","100","0","0","0","100","0","0","52","33","11","23","2","60.46511627906976","62.745098039215684","62.5","60.3448275862069","47.237045140298676","47.40701316963993","47.21645436642","47.08362384081574"
"47","70","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1432211470","-849524937","50.145","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1600","72.5","27.5","0","6.5","7.5","86","3.2142857142857144","1.3264602628371025","3.8745866485804084","1.2305237692481705","8.415179337783215","49.909098998060855","41.67572166415595","0","100","0","0","100","0","0","0","0","100","0","24","5","1","172","3","70","92.3076923076923","93.33333333333333","73.25581395348837","0","46.44601944516574","47.25459017527141","47.52724172471628"
"41","90","6","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-924274030","-1090772332","1219.988","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1200","87","13","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5494668301698202","0.9594661730460551","80.10959705694327","18.93093677001071","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","91","0","0","0","44.874840776402635"
"48","90","8","100","100","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1747384844","748827157","57.679","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1600","92","8","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.49293413936907826","1.176480065766389","81.1271854913566","17.696334442877017","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","88.5","0","0","0","47.19013549649434"
