"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Pop"
"01/16/2025 21:07:33:171 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"16","90","4","90","90","0","256","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","643978569","1328203967","18.748","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","256","1024","69.53125","30.46875","0","42.578125","26.5625","30.859375","3.611111111111111","1.2966852845740762","5.5406327860462685","3.1229938234718086","0.9375657221006691","36.22371767409424","62.83871660380511","44.921875","52.734375","2.34375","23.2421875","5.2734375","71.484375","0.5859375","11.42578125","34.08203125","22.8515625","31.0546875","12","8","4","109","1","90","79.81651376146789","94.11764705882352","96.20253164556962","0","45.81191304512758","19.02947940971367","15.059130262863947"
"30","90","4","90","90","0","64","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1180412644","-1634455221","23.53","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","64","256","68.75","31.25","0","45.3125","40.625","14.0625","3.611111111111111","1.3725497013362984","6.139602046409786","3.7021848008150946","0.18806080733229671","24.53814625704108","75.27379293562663","34.375","62.5","3.125","33.984375","1.953125","64.0625","10.9375","24.21875","21.09375","7.03125","36.71875","8","5","2","28","1","90","75.86206896551724","88.46153846153845","100","0","47.267678922408145","33.34200165735213","17.417218808655683"
"8","90","4","90","90","0","324","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1617175045","-2052556948","22.024","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","324","1296","68.51851851851852","31.48148148148148","0","42.28395061728395","22.530864197530864","35.18518518518518","3.611111111111111","1.3544835165756637","5.375847640322866","3.151526167541954","0.7642452336822936","37.92916096587681","61.30659380044093","46.2962962962963","50.617283950617285","3.0864197530864197","22.608024691358025","6.327160493827161","71.06481481481481","0.6944444444444444","10.87962962962963","32.71604938271605","25.15432098765432","30.555555555555557","16","10","4","135","1","90","70.07299270072993","94.52054794520548","98.24561403508771","0","46.34580013562149","20.514670654559986","14.305414367361745"
"24","90","4","90","90","0","196","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1223834133","-942016684","23.08","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","196","784","66.83673469387755","33.16326530612245","0","41.83673469387755","28.571428571428573","29.591836734693878","3.611111111111111","1.4566044433044758","5.64895544192716","2.9348415396358467","0.7497990022294548","34.34658259612345","64.90361840164712","43.36734693877551","54.59183673469388","2.0408163265306123","23.086734693877553","6.122448979591836","70.79081632653062","2.295918367346939","17.346938775510203","31.760204081632654","17.729591836734695","30.867346938775512","15","7","5","79","1","90","68.29268292682927","94.64285714285714","93.10344827586206","0","45.67118928844188","26.007651574085827","21.13417248783025"
"31","90","4","90","90","0","100","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","601708122","-1455369020","25.454","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","100","400","73","27","0","47","25","28","3.611111111111111","1.452366204522117","5.634045457108274","3.5050014937134755","0.9443665015808095","34.69456982443976","64.36106367397946","47","51","2","22.5","5.5","72","0.5","15.5","38.75","16.5","28.75","7","4","3","43","1","90","72.3404255319149","96","100","0","45.767879425560885","15.394651819597456","8.564599930887715"
"17","90","4","90","90","0","324","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1289023266","1969890671","24.238","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","324","1296","65.4320987654321","34.5679012345679","0","45.06172839506173","25.925925925925927","29.012345679012345","3.611111111111111","1.491213422586471","5.381007974272841","3.3716282024458133","0.7853005856330908","35.18583996853059","64.02885944583632","48.148148148148145","49.074074074074076","2.7777777777777777","22.376543209876544","4.783950617283951","72.8395061728395","0.6172839506172839","11.342592592592593","39.73765432098765","19.290123456790123","29.012345679012345","16","9","6","135","1","90","73.97260273972603","96.42857142857143","94.68085106382979","0","45.02377800461022","15.944713239362292","10.579344988638681"
"37","90","4","90","90","0","16","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-506065904","269677039","26.641","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","16","64","56.25","43.75","0","50","43.75","6.25","3.611111111111111","2.2155135038790346","6.208576264971895","3.4731354206581857","1.1823014110938786E-45","17.260563030194586","82.73943696980544","37.5","62.5","0","31.25","0","68.75","28.125","26.5625","14.0625","0","31.25","3","2","2","8","1","90","62.5","100","100","0","47.63158561928826","39.2173887160476","30.090981688033853"
"9","90","4","90","90","0","400","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-319306856","-886078767","26.483","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","400","1600","66.25","33.75","0","46.25","29.75","24","3.611111111111111","1.5421311872683778","5.727746877312221","3.2615498938350753","0.5347928879642111","32.399777796616306","67.06542931541952","43.75","54","2.25","24.125","4.6875","71.1875","1.375","17.25","35.9375","15","30.4375","24","11","5","180","1","90","70.27027027027027","94.9579831932773","93.75","0","45.45067785670795","19.11120020932956","11.52338567515393"
"32","90","4","90","90","0","144","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-389411863","1425154687","27.528","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","144","576","61.80555555555556","38.19444444444444","0","45.833333333333336","30.555555555555557","23.61111111111111","3.611111111111111","1.5331731884605324","5.595468270308576","3.41349944023543","0.8509260707660852","32.068873087502894","67.08020084173104","45.833333333333336","52.77777777777778","1.3888888888888888","23.4375","5.034722222222222","71.52777777777777","2.7777777777777777","14.409722222222221","37.673611111111114","14.409722222222221","30.729166666666668","11","6","4","66","1","90","75.75757575757575","88.63636363636364","100","0","45.52108195578957","18.21397636860996","8.729716457529044"
"38","90","4","90","90","0","36","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1703530050","-1981987184","26.491","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","36","144","61.111111111111114","38.888888888888886","0","44.44444444444444","50","5.555555555555555","3.611111111111111","1.2681601019749165","6.3243159471019","1.413660171380799","0.10215906511922035","21.522215488902788","78.375625445978","27.77777777777778","66.66666666666667","5.555555555555555","29.86111111111111","2.7777777777777777","67.36111111111111","14.583333333333334","26.38888888888889","20.13888888888889","5.555555555555555","33.333333333333336","4","2","2","18","2","90","75","83.33333333333334","100","0","45.47523137191199","40.01514027108335","36.89368605395687"
