"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp1_MSNE"
"01/20/2025 20:08:51:480 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"34","60","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-517996788","-1902689662","34.94","16.666666666666668","2","2.9166666666666665","5","0","10","-3.333333333333334","200","200","55","45","22","23","23","32","5","0","10","-3.333333333333336","22","32","46","0","100","0","0","100","0","0","0","0","100","0","49","30","11","40","3","45.45454545454545","45.65217391304348","45.65217391304348","46.875","0","0","0","0"
"33","55","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","1886796576","-848148816","37.338","18.181818181818183","2.25","2.727272727272727","5","0","10","-4.090909090909092","200","200","53","47","23","24","24","29","5","0","10","-4.090909090909093","23","29","48","0","100","0","0","100","0","0","0","100","0","0","58","37","8","18","2","54.347826086956516","56.25","56.25","55.172413793103445","0","0","0","0"
"35","65","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","1219078429","-772085160","38.385","15.384615384615385","1.75","3.0769230769230766","5","0","10","-2.6923076923076925","200","200","69.5","30.5","9","21.5","21.5","48","5","0","10","-2.6923076923076863","9","48","43","0","100","0","0","100","0","0","0","0","100","0","50","22","5","92","3","61.111111111111114","65.11627906976744","65.11627906976744","69.79166666666666","0","0","0","0"
"38","80","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-720986888","1600002300","45.834","12.5","1","3.4375","5","0","10","-1.25","200","200","82.5","17.5","3","14.5","14.5","68","5","0","10","-1.25","3","68","29","0","100","0","0","100","0","0","0","0","0","100","36","16","2","136","3","100","93.10344827586206","93.10344827586206","77.94117647058823","0","0","0","0"
"37","75","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","883227175","1947741549","43.919","13.333333333333334","1.25","3.333333333333333","5","0","10","-1.666666666666667","200","200","76","24","4","20","20","56","5","0","10","-1.666666666666665","4","56","40","0","100","0","0","100","0","0","0","0","100","0","36","18","4","112","3","75","80","80","79.46428571428571","0","0","0","0"
"39","85","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-128351072","-159703399","43.809","11.764705882352942","0.75","3.5294117647058822","5","0","10","-0.882352941176471","200","200","88","12","0","12","12","76","3.5294117647058822","0","10","-0.8823529411764672","0","76","24","0","100","0","0","100","0","0","0","0","0","100","33","10","1","152","3","85","95.83333333333334","95.83333333333334","86.18421052631578","0","0","0","0"
"40","90","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","979311699","889704674","44.247","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","200","92.5","7.5","0","7.5","7.5","85","3.611111111111111","0","10","-0.5555555555555568","0","85","15","0","100","0","0","100","0","0","0","0","0","100","21","6","1","170","3","90","93.33333333333333","93.33333333333333","92.3529411764706","0","0","0","0"
"41","95","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","776545207","-1278992415","47.64","10.526315789473685","0.25","3.6842105263157894","5","0","10","-0.2631578947368425","200","200","90.5","9.5","0","9.5","9.5","81","3.6842105263157894","0","10","-0.2631578947368425","0","81","19","0","100","0","0","100","0","0","0","0","0","100","25","13","1","162","3","95","100","100","94.44444444444444","0","0","0","0"
"42","100","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-1525321373","590601731","45.585","10","0","3.75","5","0","10","0","200","200","100","0","0","0","0","100","3.75","3.75","3.75","0","0","100","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","0"
"36","70","1","100","100","0","200","Random","Random","50","0","0","2000","5","10","4","100","100","-1","false","","0","0","2000","-441171398","-998765892","553.163","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","200","73","27","9","18","18","55","5","0","10","-2.14285714285714","9","55","36","0","100","0","0","100","0","0","0","0","100","0","42","23","4","110","3","50","61.111111111111114","61.111111111111114","60.909090909090914","0","0","0","0"
